GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.iterators,ArrayIterator,9,122,0,10,3,28,3,13,3,8
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.iterators,TransformIterator,23,28,0,0,11,9,6,5,6,5
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.iterators,ObjectArrayIterator,33,78,4,8,8,21,7,9,3,7
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.iterators,LoopingIterator,56,0,8,0,17,0,10,0,6,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.iterators,EnumerationIterator,65,0,4,0,21,0,10,0,8,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.iterators,AbstractIteratorDecorator,0,8,0,0,0,3,0,2,0,2
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.iterators,SingletonIterator,0,75,0,14,0,22,0,13,0,6
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.iterators,BoundedIterator,5,117,1,17,1,31,1,14,0,6
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.iterators,UnmodifiableOrderedMapIterator,0,59,0,4,0,17,0,12,0,10
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.iterators,IteratorEnumeration,24,0,0,0,10,0,6,0,6,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.iterators,AbstractEmptyIterator,14,23,0,0,4,8,4,7,4,7
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.iterators,FilterListIterator,259,0,36,0,76,0,39,0,21,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.iterators,EmptyOrderedMapIterator,0,10,0,0,0,4,0,3,0,3
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.iterators,LazyIteratorChain,0,99,0,12,0,28,0,11,0,5
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.iterators,ReverseListIterator,10,100,2,6,2,31,2,13,0,11
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.iterators,PushbackIterator,10,54,3,7,3,12,3,8,0,6
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.iterators,EmptyListIterator,4,10,0,0,2,4,2,2,2,2
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.iterators,EmptyIterator,0,14,0,0,0,6,0,4,0,4
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.iterators,ObjectGraphIterator,0,195,0,30,0,56,0,23,0,8
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.iterators,SingletonListIterator,0,127,2,26,0,32,2,23,0,11
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.iterators,FilterIterator,17,98,1,13,5,32,4,14,3,8
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.iterators,IteratorIterable.new Iterator() {...},4,14,0,0,2,3,1,3,1,3
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.iterators,ObjectArrayListIterator,23,95,0,8,7,19,3,12,3,8
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.iterators,CollatingIterator,84,317,10,38,19,86,11,35,4,18
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.iterators,AbstractEmptyMapIterator,0,18,0,0,0,5,0,4,0,4
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.iterators,PermutationIterator,5,257,1,33,1,44,1,20,0,4
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.iterators,IteratorChain,84,154,6,14,13,43,8,16,4,10
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.iterators,EmptyMapIterator,0,10,0,0,0,4,0,3,0,3
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.iterators,ZippingIterator,5,134,1,13,1,34,1,12,0,6
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.set,PredicatedSortedSet,0,64,0,0,0,13,0,9,0,9
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.set,CompositeSet,25,488,6,68,7,119,8,56,2,25
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.set,TransformedSet,0,67,1,7,0,12,1,8,0,5
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.set,ListOrderedSet.OrderedSetIterator,14,28,0,0,3,9,2,3,2,3
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.set,AbstractSerializableSetDecorator,0,19,0,0,0,8,0,3,0,3
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.set,TransformedSortedSet,44,60,4,0,8,12,4,8,2,8
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.set,AbstractSortedSetDecorator,19,20,0,0,5,6,4,5,4,5
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.set,UnmodifiableSet,0,49,0,2,0,14,0,11,0,10
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.set,PredicatedSet,0,31,0,4,0,6,0,7,0,5
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.set,ListOrderedSet,12,315,4,36,3,83,4,39,0,23
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.set,MapBackedSet,5,157,1,9,1,32,1,23,0,19
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.set,PredicatedNavigableSet,15,74,0,0,3,15,3,11,3,11
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.set,AbstractNavigableSetDecorator,39,28,0,0,9,7,8,6,8,6
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.set,UnmodifiableSortedSet,0,87,0,2,0,25,0,16,0,15
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.set,UnmodifiableNavigableSet,0,126,0,2,0,33,0,21,0,20
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.set,AbstractSetDecorator,3,24,0,4,2,5,1,6,1,4
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.set,TransformedNavigableSet,55,74,4,0,10,15,6,11,4,11
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,IterableUtils.new FluentIterable() {...},17,0,0,0,2,0,2,0,2,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,FactoryUtils,15,6,0,0,4,2,4,2,4,2
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,CollectionUtils.EquatorWrapper,34,0,2,0,10,0,5,0,4,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,SetUtils.new Predicate() {...},11,0,0,0,2,0,2,0,2,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,IterableUtils.new FluentIterable() {...},0,11,0,0,0,2,0,2,0,2
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,BagUtils,47,0,0,0,14,0,12,0,12,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,IterableUtils.new FluentIterable() {...},2,3,0,0,1,1,1,1,1,1
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,ListUtils.CharSequenceAsList,16,0,0,0,5,0,3,0,3,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,ClosureUtils,112,0,4,0,28,0,18,0,16,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,IterableUtils.UnmodifiableIterable,11,0,0,0,4,0,2,0,2,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,IterableUtils.new FluentIterable() {...},44,0,2,0,6,0,3,0,2,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,MapUtils.new AbstractMapDecorator() {...},4,0,0,0,1,0,1,0,1,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,ListUtils.LcsVisitor,19,0,0,0,8,0,5,0,5,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,ArrayUtils,60,0,16,0,15,0,12,0,4,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,IterableUtils.new FluentIterable() {...},11,0,0,0,2,0,2,0,2,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,SetUtils.new SetUtils.SetView() {...},53,0,4,0,5,0,7,0,5,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,ArrayStack,23,70,6,10,6,24,6,10,2,6
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,SetUtils.new SetUtils.SetView() {...},33,0,4,0,3,0,5,0,3,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,TrieUtils,3,0,0,0,1,0,1,0,1,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,CollectionUtils.CardinalityHelper,8,43,0,2,1,11,1,6,1,5
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,CollectionUtils.SetOperationCardinalityHelper,0,48,0,2,0,11,0,5,0,4
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,MultiMapUtils,106,0,20,0,30,0,22,0,12,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,IterableUtils,552,32,59,3,117,10,70,5,39,5
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,ListUtils,337,87,55,19,76,23,51,9,19,4
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,IterableUtils.new FluentIterable() {...},24,0,2,0,4,0,3,0,2,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,IterableUtils.new FluentIterable() {...},16,0,0,0,2,0,2,0,2,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,SetUtils.new Predicate() {...},15,0,2,0,2,0,3,0,2,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,MapUtils,1093,0,188,0,306,0,168,0,74,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,CollectionUtils.new Transformer() {...},13,0,0,0,2,0,2,0,2,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,CollectionUtils.new Transformer() {...},13,0,0,0,2,0,2,0,2,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,CollectionUtils,1285,179,243,27,305,41,185,18,59,9
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,SetUtils.new SetUtils.SetView() {...},54,0,8,0,5,0,9,0,5,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,EnumerationUtils,53,0,6,0,13,0,6,0,3,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,MapUtils.new AbstractSortedMapDecorator() {...},4,0,0,0,1,0,1,0,1,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,IterableUtils.new FluentIterable() {...},16,0,0,0,2,0,2,0,2,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,SetUtils.new SetUtils.SetView() {...},33,0,4,0,3,0,5,0,3,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,SplitMapUtils,45,0,10,0,11,0,7,0,2,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,ComparatorUtils,103,11,17,1,26,3,18,2,9,2
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,CollectionUtils.new Transformer() {...},13,0,0,0,2,0,2,0,2,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,IterableUtils.new FluentIterable() {...},13,0,0,0,2,0,2,0,2,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,IterableUtils.new FluentIterable() {...},22,0,0,0,2,0,2,0,2,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,IterableUtils.new FluentIterable() {...},16,0,0,0,2,0,2,0,2,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,IteratorUtils,802,73,133,9,203,23,132,9,62,8
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,ListUtils.Partition,82,0,4,0,14,0,6,0,4,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,FluentIterable,154,36,2,2,33,12,30,6,29,5
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,QueueUtils,22,0,0,0,6,0,6,0,6,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,SplitMapUtils.WrappedGet,109,0,8,0,23,0,20,0,16,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,SplitMapUtils.WrappedPut,85,0,6,0,21,0,18,0,15,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,MultiSetUtils,18,0,0,0,6,0,5,0,5,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,FunctorException,16,0,0,0,8,0,4,0,4,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,TransformerUtils,130,7,4,0,31,3,22,3,20,3
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,SetUtils,160,53,25,11,40,14,36,7,21,4
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,PredicateUtils,110,0,0,0,31,0,29,0,29,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,IterableUtils.new FluentIterable() {...},18,0,0,0,2,0,2,0,2,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,SetUtils.SetView,27,0,0,0,8,0,5,0,5,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4,IterableUtils.new FluentIterable() {...},0,16,0,0,0,2,0,2,0,2
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.multiset,SynchronizedMultiSet.SynchronizedSet,0,5,0,0,0,2,0,1,0,1
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.multiset,SynchronizedMultiSet,18,115,0,2,4,22,2,11,2,10
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.multiset,AbstractMultiSet.MultiSetIterator,29,55,4,6,8,13,3,6,1,3
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.multiset,AbstractMultiSet.new Transformer() {...},0,9,0,0,0,2,0,2,0,2
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.multiset,UnmodifiableMultiSet,19,71,0,2,5,22,4,14,4,13
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.multiset,AbstractMultiSetDecorator,29,29,0,4,7,6,6,7,6,5
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.multiset,AbstractMapMultiSet.MapBasedMultiSetIterator,4,112,1,13,1,26,1,10,0,4
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.multiset,AbstractMultiSet.AbstractEntry,45,19,12,0,9,2,8,2,2,2
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.multiset,HashMultiSet,7,23,0,0,3,9,1,3,1,3
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.multiset,AbstractMapMultiSet,14,428,5,43,3,102,5,40,0,21
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.multiset,AbstractMultiSet,179,131,27,19,44,33,24,21,9,13
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.multiset,PredicatedMultiSet,9,59,0,4,2,12,1,12,1,10
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.multiset,AbstractMapMultiSet.MultiSetEntry,0,16,0,0,0,5,0,3,0,3
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.multiset,AbstractMapMultiSet.EntrySetIterator,18,34,2,0,6,10,2,3,1,3
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.multiset,AbstractMultiSet.UniqueSet,0,41,0,2,0,10,0,8,0,7
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.multiset,AbstractMapMultiSet.UniqueSetIterator,0,53,0,2,0,16,0,4,0,3
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.multiset,AbstractMultiSet.EntrySet,61,10,10,0,16,4,8,2,3,2
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.multiset,AbstractMapMultiSet.MutableInteger,18,6,4,0,4,3,4,1,2,1
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.queue,AbstractQueueDecorator,20,12,0,0,6,4,5,3,5,3
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.queue,CircularFifoQueue.new Iterator() {...},0,192,0,18,0,32,0,13,0,4
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.queue,TransformedQueue,0,78,1,3,0,16,1,10,0,9
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.queue,SynchronizedQueue,5,97,0,2,2,20,1,11,1,10
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.queue,PredicatedQueue,0,39,0,0,0,10,0,8,0,8
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.queue,CircularFifoQueue,32,332,4,44,8,84,7,38,3,18
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/main/java,org.apache.commons.collections4.queue,UnmodifiableQueue,8,68,0,2,2,21,2,14,2,13
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4.keyvalue,MultiKeyTest,1100,0,10,0,141,0,18,0,13,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4.keyvalue,TiedMapEntryTest,120,0,0,0,28,0,4,0,4,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4.keyvalue,MultiKeyTest.SystemHashCodeSimulatingKey,31,0,4,0,9,0,6,0,4,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4.keyvalue,DefaultKeyValueTest,360,0,44,0,67,0,31,0,9,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4.keyvalue,MultiKeyTest.DerivedMultiKey,13,0,0,0,4,0,3,0,3,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4.keyvalue,UnmodifiableMapEntryTest,104,0,0,0,28,0,7,0,7,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4.keyvalue,DefaultMapEntryTest,81,0,0,0,22,0,5,0,5,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4.keyvalue,AbstractMapEntryTest,208,0,16,0,43,0,16,0,8,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4.splitmap,TransformedSplitMapTest,3,436,2,12,0,73,2,10,0,5
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4.splitmap,TransformedSplitMapTest.new Transformer() {...},0,9,0,0,0,2,0,2,0,2
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4.splitmap,TransformedSplitMapTest.new Transformer() {...},0,13,0,2,0,2,0,3,0,2
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4.splitmap,TransformedSplitMapTest.new Transformer() {...},0,9,0,0,0,2,0,2,0,2
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4.junit,SetDefaultLocaleTestRule.new Statement() {...},21,0,0,0,6,0,2,0,2,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4.junit,SetDefaultLocaleTestRule,15,0,0,0,5,0,3,0,3,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4.junit,AbstractAvailableLocalesTest,91,0,8,0,19,0,8,0,4,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4.junit,ObjectToStringComparator,23,0,8,0,8,0,6,0,2,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4.collection,IndexedCollectionTest,6,306,0,0,3,53,0,16,0,16
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4.collection,PredicatedCollectionTest,19,174,5,5,6,34,5,11,0,11
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4.collection,CompositeCollectionTest.new CompositeCollection.CollectionMutator() {...},19,23,2,2,5,5,3,3,2,2
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4.collection,CompositeCollectionTest.new CompositeCollection.CollectionMutator() {...},19,23,2,2,5,5,3,3,2,2
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4.collection,PredicatedCollectionBuilderTest.OddPredicate,10,0,2,0,1,0,2,0,1,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4.collection,UnmodifiableBoundedCollectionTest,7,65,0,0,3,21,1,10,1,10
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4.collection,TransformedCollectionTest.StringToInteger,0,4,0,0,0,1,0,1,0,1
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4.collection,PredicatedCollectionTest.new Predicate() {...},0,9,0,0,0,2,0,2,0,2
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4.collection,CompositeCollectionTest,31,912,23,27,3,198,23,33,0,31
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4.collection,TransformedCollectionTest,0,236,0,4,0,36,0,13,0,11
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4.collection,PredicatedCollectionBuilderTest,198,0,0,0,57,0,8,0,8,0
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4.collection,UnmodifiableCollectionTest,5,62,0,0,2,20,0,10,0,10
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4.collection,CompositeCollectionTest.new CompositeCollection.CollectionMutator() {...},34,23,4,2,8,5,4,3,2,2
commons-collections4 (9-Jun-2019 2:07:48 PM)/commons-collections4/src/test/java,org.apache.commons.collections4.collection,SynchronizedCollectionTest,0,27,0,0,0,8,0,5,0,5
